customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0409-ABCDE,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,78.38,78.38,Yes
0080-ABCDE,Male,0,Yes,Yes,72,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.66,2614.56,No
4845-ABCDE,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.42,1223.13,No
3935-ABCDE,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,45.56,143.46,No
5355-ABCDE,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.24,747.17,Yes
6612-ABCDE,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.78,25.78,Yes
1607-ABCDE,Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,73.07,1103.9,No
1224-ABCDE,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,57.88,656.15,No
0474-ABCDE,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.67,884.72,No
3277-ABCDE,Female,0,No,No,12,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,51.33,574.74,Yes
0933-ABCDE,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.02,1471.0,No
4740-ABCDE,Female,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),40.74,1051.33,Yes
0469-ABCDE,Male,1,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),48.8,874.5,No
6262-ABCDE,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.07,399.59,Yes
3863-ABCDE,Male,0,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),36.55,1229.76,No
3186-ABCDE,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,57.6,411.71,Yes
3838-ABCDE,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,47.78,2108.84,No
3079-ABCDE,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.75,309.18,Yes
3438-ABCDE,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),54.48,487.38,No
3104-ABCDE,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),44.41,3042.91,No
2081-ABCDE,Male,1,Yes,No,22,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.93,1353.72,Yes
6738-ABCDE,Male,1,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.3,81.08,No
3219-ABCDE,Female,0,No,Yes,11,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),57.41,660.76,No
5750-ABCDE,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.16,67.49,No
1453-ABCDE,Female,1,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,286.59,No
3616-ABCDE,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),42.88,42.88,No
0218-ABCDE,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.74,439.82,Yes
4236-ABCDE,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,61.24,1379.26,Yes
4087-ABCDE,Male,1,Yes,Yes,8,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,54.34,452.8,No
6412-ABCDE,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,67.49,1925.17,No
3300-ABCDE,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,61.13,1402.34,No
3257-ABCDE,Female,1,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.19,1955.01,Yes
5737-ABCDE,Female,0,No,No,24,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.69,1423.71,Yes
5754-ABCDE,Female,0,No,No,23,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.08,1085.7,Yes
4661-ABCDE,Female,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.11,338.21,No
4033-ABCDE,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.89,313.63,Yes
3937-ABCDE,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.52,436.34,Yes
3361-ABCDE,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),59.45,242.03,Yes
5824-ABCDE,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,73.68,2020.96,No
1407-ABCDE,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.76,70.76,Yes
4408-ABCDE,Male,0,No,No,17,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,49.05,821.67,No
3917-ABCDE,Female,1,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.47,957.13,No
1444-ABCDE,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),57.99,441.91,No
4632-ABCDE,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.37,699.01,Yes
0995-ABCDE,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,65.71,67.94,No
3856-ABCDE,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.14,177.04,No
4792-ABCDE,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.77,416.62,No
0333-ABCDE,Male,0,No,No,5,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),54.26,267.04,Yes
6060-ABCDE,Female,0,No,No,17,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.8,554.19,No
1288-ABCDE,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),59.18,595.7,No
4360-ABCDE,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.06,72.71,Yes
3205-ABCDE,Female,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.22,1195.49,No
5613-ABCDE,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.75,65.75,Yes
5980-ABCDE,Female,1,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,41.43,122.76,Yes
1062-ABCDE,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),67.98,4140.27,No
4440-ABCDE,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),54.25,1167.32,No
2352-ABCDE,Female,0,No,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.59,417.14,No
3528-ABCDE,Female,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.02,1924.22,Yes
0712-ABCDE,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),45.78,1546.12,No
2705-ABCDE,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.85,519.04,No
3286-ABCDE,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,76.65,1117.69,No
5496-ABCDE,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,63.08,447.39,No
3264-ABCDE,Male,1,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),73.58,299.97,Yes
0971-ABCDE,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,50.19,1728.54,No
2300-ABCDE,Male,1,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,48.09,354.99,No
2955-ABCDE,Female,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,56.3,1303.17,Yes
0753-ABCDE,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,43.87,1243.39,No
3783-ABCDE,Male,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.11,195.43,No
2944-ABCDE,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),59.26,1697.69,No
4609-ABCDE,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),51.76,583.08,Yes
5643-ABCDE,Male,1,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),67.32,2471.79,No
1145-ABCDE,Male,1,Yes,No,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,40.76,359.41,Yes
5478-ABCDE,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),60.39,283.16,Yes
3978-ABCDE,Female,0,No,Yes,30,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.17,1946.17,No
5315-ABCDE,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.5,1899.76,No
3150-ABCDE,Male,0,No,Yes,3,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),42.77,120.81,Yes
3593-ABCDE,Female,1,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.87,756.03,No
0240-ABCDE,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.32,80.66,No
5490-ABCDE,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.82,972.31,Yes
3888-ABCDE,Female,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.36,30.36,No
3290-ABCDE,Male,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,44.52,235.4,Yes
4914-ABCDE,Male,0,No,Yes,15,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,46.05,642.87,No
5011-ABCDE,Male,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.62,183.29,Yes
4097-ABCDE,Male,1,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.89,671.03,No
3911-ABCDE,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,55.2,1219.18,No
3413-ABCDE,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.91,1455.56,No
2035-ABCDE,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,64.19,1305.74,Yes
2510-ABCDE,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,62.94,64.12,No
3296-ABCDE,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,62.13,2874.59,No
5405-ABCDE,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,82.95,1851.35,Yes
3143-ABCDE,Female,0,No,Yes,58,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.37,3743.11,No
6780-ABCDE,Male,1,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),65.38,472.56,No
3064-ABCDE,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.74,91.74,No
6058-ABCDE,Male,0,No,Yes,3,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,51.67,147.74,Yes
6581-ABCDE,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),52.2,52.2,Yes
4673-ABCDE,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.75,2216.11,No
2693-ABCDE,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,44.59,44.59,Yes
6535-ABCDE,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,37.47,241.93,Yes
1966-ABCDE,Female,0,No,Yes,46,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,66.19,3160.6,Yes
2586-ABCDE,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.02,2388.98,No
6528-ABCDE,Female,0,No,No,66,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.06,3342.14,No
2684-ABCDE,Male,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,54.33,656.76,Yes
0843-ABCDE,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.24,715.04,No
2573-ABCDE,Male,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.51,1150.54,No
3881-ABCDE,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.84,1423.77,No
1821-ABCDE,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,69.42,211.93,Yes
1088-ABCDE,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.32,849.49,No
5108-ABCDE,Male,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.34,61.62,Yes
2747-ABCDE,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.98,398.24,Yes
0504-ABCDE,Female,0,Yes,No,13,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),36.68,459.16,Yes
6249-ABCDE,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.34,169.75,No
3046-ABCDE,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),60.78,446.3,No
4275-ABCDE,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.85,222.62,Yes
4528-ABCDE,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),86.14,715.42,No
0586-ABCDE,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.18,452.54,Yes
6934-ABCDE,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.03,713.91,Yes
0938-ABCDE,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),66.9,66.9,No
5160-ABCDE,Male,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.25,694.52,No
0438-ABCDE,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.17,29.17,Yes
5015-ABCDE,Male,0,No,No,17,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),55.42,941.8,No
4375-ABCDE,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.02,764.92,No
4048-ABCDE,Female,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,64.56,256.42,Yes
3574-ABCDE,Female,1,No,No,37,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,44.13,1609.84,Yes
5820-ABCDE,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,73.21,671.42,No
2575-ABCDE,Male,1,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,73.1,73.1,Yes
0170-ABCDE,Female,0,No,No,18,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),51.54,895.95,No
6036-ABCDE,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.34,2143.36,Yes
5534-ABCDE,Female,0,No,No,14,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.02,703.91,No
1917-ABCDE,Female,1,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.26,1515.69,No
5049-ABCDE,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,56.49,223.56,No
0958-ABCDE,Male,0,No,No,1,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.58,52.32,Yes
1026-ABCDE,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,75.96,311.93,Yes
6394-ABCDE,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.32,325.83,No
4206-ABCDE,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,63.87,874.89,Yes
1617-ABCDE,Female,1,Yes,No,26,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.52,1506.04,Yes
6622-ABCDE,Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.05,59.05,Yes
3949-ABCDE,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.11,2092.31,Yes
2692-ABCDE,Female,0,No,No,1,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,32.63,32.63,No
1651-ABCDE,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),56.69,324.55,No
1871-ABCDE,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,67.23,904.53,No
5358-ABCDE,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.85,1662.28,No
0180-ABCDE,Male,0,Yes,No,21,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),41.85,972.21,Yes
2413-ABCDE,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.45,3144.06,Yes
3560-ABCDE,Male,0,No,No,16,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.18,820.34,Yes
3495-ABCDE,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,55.24,805.85,No
3969-ABCDE,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,74.56,1707.24,Yes
4653-ABCDE,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.89,1137.37,No
6132-ABCDE,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.4,2741.91,No
